Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,346.28117322148,374.76579171885,410.781596763959,473.649867983641,558.862752826203,734.435847158898,1331.51981581566,1433.458811131,1758.24902455804,1981.41933734603,2054.30145947978,2606.12066788502,3269.83883361129,3269.63870222585,3158.47886711903,3093.28437705024,3049.02002236583,3012.39260867938,2960.07539194653,2592.28838747525,2454.47057152063,2465.2774280408,3146.15886228423,2110.13541757463,2246.9196231225,2212.12794336974,2236.37441382144,2453.31678645883,2706.47684647071,2785.72816396772,2657.62719640449,2840.44258812831,3132.38836636379,3043.95837042641,2960.89706666461,3229.66013770653,3739.50323531244,4411.11783524378,5057.12533551636,5869.27864688443,7181.74737570047,6278.62799509819,7172.9380230638,8326.33492400306,8897.74033540582,8656.28765536226,8527.81666975109,7357.40622133769,7257.01943303121,7403.30469004532,7546.70135262957,7511.82308848217,6669.9034298081
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,45372149348.1359,50482526535.6201,56882183463.2467,67404104312.183,81713222106.3532,110380060750.754,205732913698.508,227801378123.891,287530564980.95,333593820311.688,356312527957.462,466147255038.466,603705703948.348,623622731203.693,622716707568.811,630517069036.425,642272421083.416,655414685532.499,664684443809.229,600296545923.692,585551090975.993,605110322350.37,799801174737.762,550843013714.917,596909115181.871,601937387443.773,622573039755.069,701886491696.057,790402662114.741,829845329145.233,806966490377.41,878937232137.85,987725940407.342,978015289158.734,969285996823.255,1077443062326.07,1271967632711.92,1530789613630.39,1791751972187.4,2124263178512,2655976989980.33,2372592810154.56,2768165379533.2,3280098594623.34,3576610117022.15,3548806416923.64,3563982238624.89,3132943747136.43,3146760043268.08,3267070786136.3,3388274443930.22,3430720936781.85,3098531138329.19
Middle East & North Africa,MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.4416437804727,47.5470280444846,48.143018569975,48.2311987362649,48.8261107653029,49.4198734799473,50.4807976680217,51.0392498436689,51.5886099576101,52.1478728773183,52.7325436234822,53.3571612326633,53.9967108462746,54.7071218245683,55.4240293956282,56.1367472110406,56.8055699064283,57.3721320210801,57.8543934419125,58.2623875294842,58.6371631494414,59.0359020049081,59.5027477716427,60.093075714938,60.8008353822985,61.6160925780423,62.4880818735532,63.3829280850712,64.2194940830847,65.0412532977309,65.7699855191421,66.3913151897747,66.8867472030186,67.3878829129527,67.8317209469183,68.2540333355807,68.6267240099604,68.9587904272045,69.2753261610133,69.5863097128356,69.8872567466565,70.1860594030362,70.4700171440522,70.7515444271799,71.0375708131632,71.3100305503463,71.584939952882,71.8413034065733,72.0913337214815,72.325994038037,72.5391836226179,72.7374924061445,72.931661173815,73.1323973194867,73.3264377801142,73.5148446917033,73.7107710168387,73.8998180588421,74.0888330897789,74.2705887609257,..
Middle East & North Africa,MEA,"Population, total",SP.POP.TOTL,105203230,108061826,111045418,114101578,117271192,120541198,123908187,127444919,131026902,134704201,138473057,142307871,146213398,150292311,154509840,158917282,163532333,168361040,173447050,178866336,184628581,190731389,197157155,203834175,210648804,217572797,224549836,231570125,238565130,245453236,254215127,261046286,265656639,272107854,278384977,286096967,292041169,297891711,303641719,309436718,315326781,321297196,327362274,333608806,340143477,347029862,354302465,361929175,369823227,377883960,385917928,393942668,401968363,409968633,417924350,425821771,433616042,441298977,448974232,456709496,464554123
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1129.2754161623,1142.88621548538,1308.85891175965,1469.83428860223,1518.84326762419,1511.65013265866,1625.21598558802,1690.82493418578,1666.67714855476,1576.04605113384,1696.73693549125,1981.13939326468,2293.14140694024,2618.367619193,3179.51979875568,3870.83099479435,3670.95686988791,4161.67184592424,4624.84188738842,5014.18729914909,4609.4664358826,4453.93215797249,3924.97973644787,3919.46696282692,3801.05244953155,3501.87076686937,3507.50757458945,3066.22535513271
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,274898743261.279,284461268098.034,332755572725.422,381321458287.27,401740359636.905,407300030595.739,445878028399.098,472212934960.98,473751321132.928,455893938127.342,499423757952.941,593356688491.545,698847488146.758,811980492536.767,1003371755618.41,1243189936576.03,1200039346910.69,1384912175998.83,1566956831882.25,1729886735904,1619261331095.11,1592859036118.69,1428596681862.35,1451355166163.97,1431432476945.16,1341059504338.88,1366023640539.95,1214678560587.73
Middle East & North Africa (excluding high income),MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.3631073466669,46.9639987172772,47.5582124947544,48.1491158089562,48.7399169897761,49.3275278034668,49.9065771724678,50.4739709725056,51.0311696064093,51.5840320102497,52.1492109393127,52.7482093689662,53.3899133141205,54.0714290983881,54.7791870248914,55.4752755513416,56.1120745202595,56.6594072451424,57.109857843666,57.4773627733805,57.8093916719272,58.1715087908599,58.6240812472789,59.2057435552502,59.9237623878319,60.763098721552,61.6850169392952,62.6252873382611,63.5287260922319,64.3646558034786,65.1362877518644,65.7821111294269,66.3489356578205,66.8547285962972,67.3072547694475,67.7142724576053,68.0839401730085,68.4251375792625,68.7457894596678,69.0532084799274,69.3546940911735,69.6539581755968,69.9498828394032,70.2413595410357,70.5296582926455,70.8130182015968,71.0873069902218,71.347643906444,71.5886156679299,71.8098594580354,72.0147009928834,72.2108647960914,72.4050187044012,72.6023183586156,72.8011669298494,73.0002960434491,73.1981752842958,73.3942152265809,73.5873387037914,73.7775893150047,..
Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,97553136,100147125,102808039,105546241,108376349,111307810,114351844,117503838,120739199,124023275,127335093,130670746,134051048,137511232,141099598,144855662,148781943,152881163,157192250,161761403,166616386,171766018,177185651,182825252,188614684,194494177,200443463,206447529,212456877,218415839,226259024,232101413,237828686,243429317,248897278,254233340,259431598,264504158,269440674,274350014,279279614,284249005,289264351,294343659,299502746,304755514,310109431,315573363,321168746,326900966,332777842,338813060,344998428,351290405,357629838,363975556,370294017,376588457,382955167,389457075,396147843
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1128.50932931572,1142.35549070933,1308.72284063651,1471.41654290763,1520.23043332522,1512.1786511147,1626.58364709652,1693.14765374978,1670.26242751455,1580.61367561958,1701.55350730653,1987.31663395463,2301.48186890073,2630.11345726508,3196.62081870656,3891.74084573894,3687.8348410578,4180.0837240868,4644.96921366854,5036.82662431263,4624.31253513582,4466.51480451793,3932.17228398283,3923.43600044005,3802.41480233869,3500.2621536211,3504.71474518657,3063.18956429809
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,272158804288.235,281626018632.951,329482326992.161,377923923451.366,397992739700.72,403243768111.787,441620035068.617,467913986688.398,469763347128.89,452354212438.39,495473136757.494,588774588353.198,693747458726.951,806663942804.578,997597803330.556,1235926483575.1,1191951984165.94,1375212771108.06,1555739882461.73,1717650707605.29,1605624651407.95,1578718422012.2,1414423855937.98,1435690886769.07,1415006506813.16,1324450475281.05,1348515292345.82,1198762615121.48
Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.3631073466669,46.9639987172772,47.5582124947544,48.1491158089562,48.7399169897761,49.3275278034668,49.9065771724678,50.4739709725056,51.0311696064093,51.5840320102497,52.1492109393127,52.7482093689662,53.3899133141205,54.0714290983881,54.7791870248915,55.4752755513416,56.1120745202595,56.6594072451424,57.109857843666,57.4773627733805,57.8093916719272,58.1715087908599,58.6240812472789,59.2057435552502,59.9237623878319,60.763098721552,61.6850169392952,62.6252873382611,63.5287260922319,64.3646558034786,65.1106052612195,65.7582698175938,66.3264788625274,66.8333346118007,67.2866398948238,67.6941934338477,68.0642205267283,68.4056618209966,68.7268994822835,69.0349136701203,69.337064304933,69.6370636248687,69.9337948903644,70.2261188837073,70.5153213198897,70.7996348216833,71.0749157784279,71.3362408872979,71.5781151039924,71.8002017178781,72.0058015747182,72.2027014588723,72.3975962190988,72.5956530907737,72.7952415911251,72.9950525408616,73.1935110582146,73.3900758435144,73.5836236325898,73.7742356819193,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,97553136,100147125,102808039,105546241,108376349,111307810,114351844,117503838,120739199,124023275,127335093,130670746,134051048,137511232,141099598,144855662,148781943,152881163,157192250,161761403,166616386,171766018,177185651,182825252,188614684,194494177,200443463,206447529,212456877,218415839,224280776,230032568,235665095,241166641,246530980,251758674,256843601,261797640,266664106,271501583,276357461,281251221,286188978,291188690,296266120,301435118,306703097,312078867,317576769,323211867,328991681,334930074,341018430,347213697,353456440,359705464,365926929,372133652,378386080,384771769,391344574
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,151.485230954379,143.132797452484,145.821852911485,152.082916608487,169.747162229431,182.51892035816,184.114651982002,185.100805803362,191.04352340533,208.688966618907,223.90513396602,235.309952758702,257.655637957406,319.510744966092,397.696482023826,430.265016758233,455.661179040187,501.551578002249,533.389612312818,623.665305324525,719.707951348431,797.96985705704,771.995031731215,731.822892766954,729.2207598593,754.247776813454,765.974872659651,772.416113919149,813.234443183421,828.990089656643,928.355298074302,926.534060547404,905.085736547464,951.172181772638,1020.74590500357,1124.61472482534,1212.1908678187,1263.37351603773,1207.74026929566,1163.95253876221,1252.10244186056,1248.60708873681,1263.66642050072,1407.16429212096,1650.91767831606,1943.46017963216,2281.81311978824,2794.87608879908,3307.23956390271,3186.39010401979,3824.78622167629,4493.17531286304,4732.92150728278,4962.13948301312,5069.13776152144,4755.35978951484,4734.13097147766,5146.5042643196,5399.04043125719,5480.25080914898,5207.28902381669
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,322125506384.578,308137575552.815,319694266052.876,341273686639.232,389730745046.126,428821888044.334,443074971269.006,455975749437.944,481774912586.316,538945116279.509,592198127590.025,637343787738.542,714010802148.256,905394439327.191,1151589550522.56,1271966913451.69,1374352702957.43,1542515163373.39,1672613019332.26,1994226135741.56,2346435466492.39,2653176657534.63,2619280057101.69,2533456427663.5,2574634599866.42,2715798197855.88,2813108504828.53,2893751921434.18,3107014265649.83,3227981323261.19,3683404794632.27,3741549024410.65,3717002592025.55,3970397845046.88,4328897059659.7,4843533635792.59,5300410946559.05,5607094872420.89,5438327609040.41,5314703129512.37,5795021107067.58,5854743134260.79,6000979292472.18,6766264566448.44,8036346846288.66,9575812124828.89,11377996579820,14100981841115.7,16882628091406.8,16457153182934,19986264663724.1,23754894612896.3,25315251676059.5,26852248108123.3,27750785274437.3,26333244714729.7,26516584318675.4,29153757737687.9,30917603112934.9,31709624259848.6,30433091189388.5
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.6974308261774,48.2231129805728,48.8303297812635,49.5477328777981,50.3847082359392,51.3067987798919,52.2655135632453,53.2111247542672,54.1030752062799,54.9101252625038,55.6506017635596,56.3126623785113,56.911067422851,57.4972295986772,58.0673174723703,58.5889825018833,59.1085974349157,59.6005515326786,60.0641375785647,60.4784645690129,60.8751758735799,61.2515803174966,61.6163756955056,61.9406379683023,62.2380452926805,62.5684741031802,62.9260558745061,63.2158385226299,63.4854456533637,63.7341588879911,63.9696104871915,64.1997937760362,64.3615286082653,64.5156624734201,64.7362883052892,64.9817103660551,65.2827332281894,65.5919618214597,65.8730985475862,66.1120975235043,66.3799359429584,66.6574203156175,66.9353618287,67.2217862023511,67.5314477886073,67.8316341309087,68.178633277868,68.5238104508218,68.8593290057459,69.2206342856757,69.5597501352669,69.9136160341661,70.2427865801513,70.5652927985859,70.8567291205716,71.1357671983716,71.3966871625879,71.6450335323417,71.8531277650244,72.050865239648,..
Middle income,MIC,"Population, total",SP.POP.TOTL,2126448264,2152809007,2192361842,2243997513,2295948515,2349465399,2406516627,2463391488,2521807094,2582528080,2644861764,2708528816,2771182528,2833690114,2895649327,2956240605,3016172468,3075486612,3135818510,3197590308,3260260585,3324908371,3392871650,3461843641,3530665529,3600671134,3672585884,3746363999,3820564035,3893872030,3967667123,4038220702,4106796121,4174215690,4240915431,4306838181,4372587756,4438192507,4502894991,4566082338,4628232414,4689019618,4748863462,4808439643,4867805919,4927197493,4986384065,5045297678,5104749071,5164826856,5225459282,5286883542,5348757979,5411425495,5474458691,5537592502,5601151400,5664768985,5726499645,5786162963,5844325339
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2939.44833510731,2991.59289655406,3155.09753778965,3283.14145301388,3480.42694456687,3729.969703607,4044.24721525733,4231.86735083108,4579.98225992377,4912.48759451772,5129.09184396185,5504.81581843638,5997.4856317578,6640.80598782304,7206.81679668004,7773.08468944994,8613.02898924596,9400.4658374197,10424.5290839884,11515.4600348723,12437.7765046382,13816.0833181434,14242.8454584504,15336.6302303339,16803.6898806646,17833.0727412687,18619.663293275,19672.4594369746,21172.7533949837,22644.6565007219,23645.6143148159,24086.216451797,24967.7063201875,25765.5415533788,26925.4615117441,27891.3874429181,29105.3208625103,30518.0396180328,31691.9177761216,33319.2735619347,35155.7956376667,35831.0364729576,36674.7287804591,38400.8205552883,40777.4286719893,43360.4465334836,45738.0854918868,47660.5483325627,48229.1262067764,46495.7187425886,48387.2109310255,50123.8535811378,51717.7870077981,53068.0325462466,54648.0193420701,55542.9660728818,56451.5175005901,58605.3442919246,61381.7198451523,63341.7836383808,61453.1340591874
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,583846188346.724,604324202050.644,647421597617.883,683726355213.516,735285089547.337,798329518629.68,876222557410.437,927523758485.753,1014479810519.9,1099213311661.69,1161385395320.13,1264333061774.61,1392428220486.92,1556967358814.12,1705964297341.51,1859083029689.34,2080373864908.72,2293885157028.68,2570707667537.48,2870923302612.26,3131774126516.07,3513995963656.99,3658081025119.14,3975475111781.89,4393971258071.62,4704774999482.75,4958242427343.98,5287828242049.45,5745207451214.25,6208137243275.24,6558665950908.47,6770092083643.19,7114394589252.92,7437550121856.44,7867242439537.61,8245811373433.4,8704363777972.13,9235474283855.56,9699948950000,10312400831271.1,11000599098931.6,11324483674355.4,11701005616098,12357971049634.8,13244904088278.2,14214616964778.7,15140020223591,15927446063783.3,16272813774721.7,15830214167157.3,16616030620486.3,17342220425174.5,18031752018521.6,18637912373835,19339327561439.9,19801463926217.1,20279970339907.4,21199387143244.1,22340938595869.6,23182285203906,22587300006483.9
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.89360375709,70.3680173824054,70.2327068020475,70.0503873907244,70.3132050501549,70.3667219117723,70.3780704719147,70.7143822608961,70.1762415741042,70.6947644224401,70.9854796049968,71.2911398971171,71.3262726176852,71.5294473070827,72.079596820105,72.6936149274565,72.9532043238988,73.3494111524674,73.4701710663699,73.9079407532592,73.7524307947342,74.1516423727685,74.4981547140922,74.620261500748,74.7253891177811,74.7402450345396,74.8013795712664,74.958115597837,74.9785416151833,75.2262984591507,75.4350452733174,75.5906183441826,75.8269374795246,75.6585366566257,75.838641999693,75.860600246286,76.2401048507992,76.6271935103358,76.7828622234177,76.8091316391787,76.8819963377772,77.0824100401778,77.1878181356609,77.3028107705753,77.7244879766956,77.7540822503293,77.9493926735038,78.2395484709121,78.3009807985721,78.6477282693838,78.8094555298644,78.9205589068046,79.0314779893629,79.0422100128331,79.1380829122827,79.012114325868,78.8773349028289,78.879092460527,78.9867913071173,79.1233025829812,..
North America,NAC,"Population, total",SP.POP.TOTL,198624409,202007500,205198600,208253700,211262900,214031100,216659000,219176000,221503000,223759000,226431000,229677632,232168663,234454577,236715369,239169275,241538008,244018243,246601803,249310344,251795337,254340965,256836391,259214381,261488476,263823014,266290660,268793450,271349094,274154622,277373464,281077441,284943859,288662674,292185983,295640057,299064347,302623445,306070116,309502571,312909974,316052361,319048184,321815286,324809693,327824506,331015609,334185120,337406357,340466060,343397156,345987373,348656682,351207902,353888902,356507139,359245796,361731296,363967296,365987250,367553264
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,1335.43576611185,1384.97706988469,1474.2823948668,1567.4346078947,1690.111450778,1810.72075585771,1963.15994723617,2082.74302932568,2233.61686954936,2429.3354296701,2618.57374254054,2862.59247751968,3282.48051620245,3922.04667979188,4347.36161712325,4822.11525827114,5179.16643958312,5787.80716289981,6888.03548173039,7881.07329363799,8677.48630284466,8753.09904464842,8547.34092888591,8754.0004098511,9083.01047406998,9491.13600997547,11404.1994833179,13102.5510118212,14650.9468909721,15204.2583903265,16978.4000196973,17799.2554731634,18965.0400656717,19054.7810551651,20198.4161270634,22090.7279872967,22110.1479401478,21618.5837191065,21690.1519236358,22606.7674545952,22924.3288102335,22551.6263196687,23348.5140160405,25938.3326056245,28666.0538095959,30108.361052365,31537.2829918328,34262.1558707923,36030.1929923571,33496.1315494617,34916.0177446987,37356.3800756631,37106.3008166123,37369.4539392234,37908.8597205491,35551.9670826121,35990.2034041022,37328.3577316175,39268.5633775161,39412.0995905473,37975.9137742939
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1080919288767.36,1136637327305.46,1226903891897.31,1322444599057.41,1445362086595.63,1568732198938.33,1721759731076.64,1848295442505,2004937959357.32,2205468158993.21,2403774057854.49,2662094748487.6,3087984495818.67,3730827921446.1,4180268751845.96,4685476837067.55,5081565306987.5,5732926000456.34,6887515035545.46,7955856451354.1,8841960072427.68,9000940777044.99,8866239697477.07,9156294586804,9575823140678.71,10085408960310.8,12215612484705.6,14146970447112.2,15945901965192.8,16687147317666.3,18798432904451.2,19896373008624.4,21399194215217.2,21691256754507.1,23182702498959,25556317395522.1,25777801213726.3,25398931088948.8,25671310941860.3,26953310114773.7,27528368824762,27282684105617.7,28458472196802.5,31848492628064.7,35456244725466.6,37509638199619,39583512113898.8,43328429154275.7,45921299142381.6,42996802734965.2,45115360408643.2,48515594707909.4,48490804597909.5,49149217411326,50192651469585.9,47383213168536.8,48288124360650.9,50395090974018.7,53327471505093.5,53791284572855,52059613762688.1
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.226094446478,67.617174068611,67.6203107801506,67.8354426018294,68.2297518917314,68.3509901310171,68.6187613181543,68.8503956659505,68.8211022046597,69.0162358375168,69.3341772122903,69.6274436390203,69.9231920655693,70.1170922388025,70.5306483066398,70.8795307770144,71.1615967794027,71.5287367654935,71.7130657173608,72.0577759329658,72.1253922058978,72.494811408327,72.8410866505499,72.9782580038843,73.2654942776577,73.4138681935237,73.6763870383838,73.9560369119621,74.1041529069432,74.364384734768,74.5447377146607,74.7345631056481,75.0132958541497,75.1232521890235,75.4157020570237,75.5277680079361,75.8995005819339,76.2412377504032,76.4569942956503,76.63926132103,76.9272551345503,77.2346002287912,77.3968855386691,77.5490340773955,77.9437042438278,78.0631465385333,78.348881860565,78.5717355992886,78.7199277903559,78.9769325115514,79.1488871419702,79.3798854072857,79.4970494153111,79.6619522863773,79.911852680599,79.8112770574603,79.9602969591839,80.0046055183483,80.1045337094175,80.2050898906992,..
OECD members,OED,"Population, total",SP.POP.TOTL,809413164,820690358,832204126,843700013,855187441,866357882,877034871,887433263,897619456,907848349,917970733,929959388,940747243,951245160,961564535,971664215,981155050,990517797,999924442,1009488956,1018954080,1028314741,1037309705,1045955467,1054256534,1062613469,1071150369,1079711152,1088387125,1097531158,1107196961,1117820520,1128349539,1138362949,1147748534,1156879819,1165880992,1174865635,1183546848,1192267323,1200836415,1209787876,1218855820,1227854277,1236872189,1245821323,1255133872,1264614793,1274522708,1283634878,1292110708,1298723126,1306807834,1315224394,1324034852,1332787383,1341701902,1350048436,1358019416,1364841892,1370858752
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,284.358203478239,330.792967764497,392.250096267496,556.817091652431,1005.70246981837,1099.54430332434,1338.89440025905,1476.59792054266,1595.20158056281,2026.71124538704,2751.36081818227,2702.59244039432,2496.01122984821,2301.88507383775,2262.35194185148,2095.98700334928,2067.64777060157,2389.40616373175,2615.01505703576,2670.35471697767,3122.66119277529,3146.33089939851,3367.3290651372,3151.2209835626,3239.35110555693,3672.00976446817,3801.9966447221,3879.73537042094,3733.60522663971,3941.24986284856,4370.44637219695,4274.51680140966,4534.31741974275,5547.57834697509,6753.90321784215,8008.11021103059,9187.32785529293,10954.3911055283,13046.2479068142,10910.0748141182,12384.687784665,14903.9081357903,15218.6815545412,15558.6218694655,15758.2901064326,12814.1216453823,12410.4521170357,13241.2007204995,14402.7510361382,13821.3399571813,11821.745902342
